,geo_value,signal,time_value,direction,issue,lag,value,stderr,sample_size,geo_type,data_source
11,hi,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,13.0109671,1.062804,1002.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,31.8043423,0.7662229,3694.3061,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,33.0299092,1.0386781,2050.342,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,22.1268792,0.4022523,10649.0464,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,26.5766489,0.5617816,6183.002,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,30.6003164,0.8349966,3045.8881,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,26.8685014,0.7079783,3920.1986,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,24.9196444,0.7079542,3732.9983,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,14.0226417,0.4847834,5130.0125,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,15.1735637,0.5732351,3916.9972,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,14.2022358,0.7870715,1967.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,20.4827938,0.3994039,10210.0016,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,24.9628942,0.6400678,4572.1352,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,33.4093855,0.6643871,5040.0999,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,27.9211361,0.9315412,2319.1932,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,37.8515584,1.2196989,1581.2799,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,20.9207698,0.4416683,8481.0096,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,37.9131628,1.6448659,870.0186,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,33.7837672,1.065121,1971.8534,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,12.5348967,0.7826206,1790.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,12.0198585,0.414908,6142.9983,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,19.1172862,0.9223765,1817.4626,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,18.214055,0.8641883,1994.6583,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,13.4474077,0.3033051,12652.0,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,21.803688,0.4034996,10472.0067,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,32.5880977,0.7548713,3855.2257,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,16.1785251,0.5549719,4403.0368,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,16.6913022,0.3379386,12176.0056,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,15.5712806,1.1194949,1048.9875,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,23.3154879,0.595313,5045.0025,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,45.80072,1.5035089,1098.1301,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,28.5474015,0.5978559,5706.785,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,24.1662842,0.321067,17777.9182,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,33.2415805,0.8495181,3074.9813,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,19.0108908,0.4490257,7636.3654,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,12.185355,1.1071214,873.0008,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,17.5921812,0.450921,7129.9611,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,35.426996,0.5938419,6486.9969,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,27.1205931,0.8896793,2497.1065,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-10-09,,2020-10-14,5,31.2005253,1.720769,724.9397,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,28.4780024,1.5571661,840.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,27.140593,0.7274221,3737.0764,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,31.8790944,0.9174647,2579.9284,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,17.0775596,0.5120894,5400.1558,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,14.8251601,0.2465578,20771.7558,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,20.1366243,0.5485307,5344.8126,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,14.2839259,0.5537392,3993.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,14.0765766,1.6523515,443.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,14.9101307,1.0185126,1223.0,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,19.5780691,0.3114293,16233.9994,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,24.6629319,0.536472,6455.9371,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,12.5751503,1.0500898,997.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,31.8648218,0.7650641,3709.2602,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,33.4984843,1.0613638,1977.5531,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,22.3154781,0.4075311,10438.0468,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,26.7375746,0.5640492,6157.0017,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,30.3889098,0.8358356,3027.9721,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,26.6299045,0.7035026,3947.8189,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,25.0955138,0.7163638,3662.9983,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,13.9887035,0.4847174,5121.0115,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,15.5969274,0.5814345,3893.9973,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,13.9033264,0.7889744,1923.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,20.8024464,0.4032813,10130.0113,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,24.4249456,0.6375146,4541.84,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,34.037366,0.6704993,4994.0998,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,27.832671,0.9306007,2319.363,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,37.5799587,1.2193768,1577.6276,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,21.008647,0.4435272,8436.0088,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,40.093374,1.6744516,856.6477,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,34.8194081,1.0571205,2030.9099,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,12.5825991,0.778477,1815.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,12.0242918,0.4139309,6173.9982,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,18.7350333,0.915329,1817.2028,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,19.6381427,0.8833149,2022.643,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,13.4452136,0.3053303,12483.0003,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,21.7569483,0.4050678,10375.0071,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,32.1090861,0.7524595,3850.1121,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,16.330751,0.5550299,4435.4659,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,16.96967,0.3412418,12100.0067,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,15.4466517,1.1147657,1050.9885,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,23.1994377,0.5938081,5053.0031,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,45.4430943,1.5384541,1047.4867,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,28.6656853,0.5987346,5704.1652,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,24.4765932,0.3234714,17666.9147,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,33.732187,0.8547138,3059.889,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,18.7946119,0.4421217,7807.9056,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,10.9080229,1.0711504,847.0006,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,17.5258269,0.4494009,7156.9601,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,35.0199971,0.5902806,6530.9874,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,27.3336601,0.8959876,2474.1559,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-10-10,,2020-10-15,5,30.2420076,1.7108913,720.7087,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,29.7438882,1.5606204,858.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,27.4909514,0.7307319,3733.0672,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,31.9825328,0.9142021,2602.8485,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,17.2406711,0.5167525,5343.256,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,14.7221173,0.246761,20618.3433,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,20.2107115,0.5533873,5265.8423,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,14.4494835,0.5581509,3968.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,13.9198218,1.6354204,448.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,14.1025641,1.0013956,1208.0,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,19.43913,0.3108584,16206.0,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,24.5209222,0.5369279,6419.9461,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,12.046371,1.0339944,991.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,32.6983729,0.7718164,3694.2276,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,33.9422877,1.0560118,2010.6066,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,22.6819016,0.4148511,10190.0459,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,26.7037278,0.5697287,6030.0044,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,30.6467484,0.8422683,2996.0589,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,26.9884429,0.7028229,3989.1246,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,24.8901654,0.7165592,3640.9979,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,14.1751682,0.488267,5103.01,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,15.4380955,0.5852817,3810.9974,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,13.6889122,0.7881566,1902.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,20.7839217,0.4065542,9961.0208,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,24.5575408,0.6421556,4492.8323,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,33.7485315,0.6734321,4930.1799,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,28.1857619,0.9316139,2332.2142,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,37.9499955,1.2174901,1588.6297,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,21.2247053,0.4487434,8303.0093,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,39.9979387,1.6718357,858.6508,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,35.3001244,1.0537685,2056.7868,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,12.8468368,0.7884657,1801.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,11.9504598,0.4154981,6094.9981,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,18.4645626,0.9089659,1822.1756,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,19.7699436,0.8786276,2054.6265,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,13.3432661,0.3051082,12421.0014,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,21.7461076,0.4073377,10256.0048,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,32.2773494,0.7585394,3799.0546,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,16.7237032,0.5608894,4426.8961,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,17.201126,0.3439929,12036.0079,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,15.1271925,1.1005571,1059.99,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,23.5522357,0.5986507,5024.0032,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,45.6763658,1.5577057,1022.6088,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,28.5942167,0.5959565,5748.8704,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,24.8487489,0.3266369,17502.911,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,34.7966678,0.8695402,3000.738,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,18.5362622,0.4376226,7884.7333,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,11.1985553,1.097903,825.0003,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,17.5133526,0.450916,7104.9587,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,34.4895565,0.5908545,6471.9777,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,27.2775972,0.9066415,2413.2548,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-10-11,,2020-10-16,5,30.8590826,1.7302208,712.7137,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,30.8014354,1.5976836,835.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,27.3747278,0.7243552,3789.0859,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,32.5147303,0.9219813,2581.3382,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,17.3049466,0.5219896,5252.0165,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,14.4909573,0.246987,20312.3847,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,20.5635161,0.558661,5233.8421,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,14.9690562,0.5729778,3877.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,14.4591611,1.6542041,452.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,14.7785349,1.0361943,1173.0,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,19.2189509,0.3088866,16272.0001,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,24.0170596,0.533611,6408.9433,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,11.4415323,1.011161,991.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,32.1793626,0.7718224,3663.5701,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,34.2603832,1.0602383,2003.6063,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,22.9251256,0.4203713,9999.0451,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,26.9641688,0.5731958,5994.004,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,30.5243599,0.8498874,2936.0018,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,27.3305348,0.7058149,3986.7445,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,24.7307226,0.7264817,3526.998,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,14.4079715,0.4925582,5083.012,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,15.0961054,0.5850197,3744.9973,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,13.9983321,0.8014583,1874.2234,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,20.6842835,0.4096344,9777.0288,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,24.5990967,0.6495729,4395.8204,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,33.6674911,0.6738198,4918.6921,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,28.2608389,0.9393667,2297.5818,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,38.2071792,1.2252535,1572.6464,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,21.4050202,0.4531965,8191.0077,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,41.0951416,1.6752867,862.5084,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,34.1253451,1.0513276,2033.8518,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,12.6134328,0.7854234,1786.7766,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,12.0368841,0.4194511,6017.9979,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,18.1977188,0.8981539,1845.3589,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,19.2554471,0.863829,2083.5852,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,13.4073527,0.3061833,12384.0013,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,21.5904438,0.4075743,10191.004,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,31.5849683,0.7525221,3815.8688,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,16.3453766,0.5574061,4400.8998,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,17.0829833,0.3428689,12049.0083,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,14.1846091,1.07162,1059.988,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,23.2659257,0.6009176,4944.0029,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,46.000013,1.5656621,1013.3408,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,28.4372309,0.5973461,5703.2495,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,25.0025871,0.3280963,17419.2097,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,35.2787609,0.8733202,2993.7333,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,18.8660846,0.4435205,7781.3832,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,10.736202,1.0850523,814.0005,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,17.530712,0.4544303,7000.9552,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,34.4926495,0.5943676,6395.9696,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,27.4854366,0.9185453,2362.2548,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-10-12,,2020-10-17,5,29.069076,1.7227794,694.7163,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,30.621118,1.6255343,804.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,26.7788515,0.7270765,3709.0975,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,32.094713,0.924366,2550.6402,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,17.2238916,0.5273399,5126.9021,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,14.3614246,0.2492786,19792.3282,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,20.6680496,0.5666796,5105.9023,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,14.7870662,0.575613,3803.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,14.2694064,1.6731318,437.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,15.8244681,1.0871652,1127.0,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,19.1356084,0.3105489,16044.9999,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,23.7575625,0.537187,6276.9353,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,12.1594349,1.0386917,990.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,32.1809175,0.7801791,3585.5988,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,34.3755875,1.0736966,1956.8269,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,22.7489914,0.4277218,9606.0224,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,27.3260893,0.58125,5878.007,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,30.0681041,0.8572936,2861.0288,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,27.9567198,0.725225,3829.4297,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,23.926654,0.7367847,3352.9976,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,14.3926175,0.4958148,5012.011,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,14.4672152,0.5815375,3658.9974,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,13.267056,0.7986089,1804.2234,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,20.7358128,0.4183524,9391.0379,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,24.4546633,0.6602561,4237.8398,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,32.9925892,0.6712602,4906.3384,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,27.0117646,0.9395125,2233.5756,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-13,,2020-10-18,5,38.370633,1.23192,1558.1945,state,fb-survey
